Depth,CALI,RDEP,GR,RHOB,NPHI,SP,DTC,Lithology
0.0,9.46464471651751,0.48033828180081517,43.48618398460853,1.9125214991808823,0.21732235182969917,-7.306114871449053,96.51927001002745,sandstone
10.01001001001001,9.397743239250886,0.5149597998001215,49.53782696552413,2.753175928492301,0.2429222926702607,-11.167245111588688,89.99313537615984,sandstone
20.02002002002002,13.844001792112111,0.40923115831182855,60.17229789361126,2.618293489894124,0.28272836343186686,-10.07206485182241,87.31008949277279,sandstone
30.03003003003003,14.673326652845748,0.5229780687255464,41.9456084285752,2.4110385990457277,0.3457225135030683,-5.344201746918477,86.0873026973142,sandstone
40.04004004004004,7.774152007921254,0.7815744390898792,76.60748097063842,2.3318258275818677,0.26668166714309455,-15.901596715514472,90.25718680561997,sandstone
50.05005005005005,10.925399110131902,0.47758595152828975,59.15430440883118,2.365376964098413,0.2577777326703461,-1.7376950744940238,101.60042418632146,sandstone
60.06006006006006,10.029250876002495,0.3444348493489908,50.53078444721178,2.6745999801659113,0.27897756333119017,-7.50661358994104,89.12728710605089,sandstone
70.07007007007007,13.26563105704965,0.6762389841892336,53.79647850162215,2.168677853524545,0.20772418591294434,-12.883927792232663,96.53330182114081,sandstone
80.08008008008008,11.23131912179718,0.7145434590976851,56.84590011082983,2.211756985449203,0.31889155268761754,-10.687547330068305,104.41565511834423,sandstone
90.09009009009009,11.978714519640954,0.7195370077256299,50.926976245202916,2.540242455184563,0.23395867642246,-11.880200769384244,100.36422710354285,sandstone
100.1001001001001,11.558398643280047,0.5377570897045427,54.480309458432515,2.909260937539837,0.3397038079446284,-5.333958044360918,120.93434709693081,sandstone
110.11011011011011,12.162786896102137,0.7547087321967335,42.819333907794196,2.681743937758067,0.37485478300250896,-5.7776547469165465,99.8878099236292,sandstone
120.12012012012012,10.321502183253697,0.7331897415669573,58.519283442924994,2.2839184605216425,0.21525513982400551,-9.462992478285662,89.95043342403783,sandstone
130.13013013013014,13.527704431051346,0.7729545883694425,46.31615831656868,2.2275269453296427,0.2399609068629698,-8.740772576714916,92.5510304919093,sandstone
140.14014014014015,14.880271402360918,0.4270720165651427,45.54754861100908,2.287977094218078,0.32887520286024813,-4.680197250427267,127.64192258306359,sandstone
150.15015015015015,14.85110294568863,0.6930425634415428,53.66716698604645,2.345787641108948,0.2987427442631367,-7.60694543311583,99.845021305621,sandstone
160.16016016016016,12.207456407380791,0.3947449102305596,52.234261842872236,2.197960548853263,0.217130170415683,-4.348681343914947,104.23413598330347,sandstone
170.17017017017017,13.992160127906489,0.3676938789506839,37.6047560750652,2.5302010161273807,0.3208117824889731,-7.360584388716878,99.658259450008,sandstone
180.18018018018017,9.427413246942493,0.687508574708434,45.82977297746945,2.33350745984123,0.330138142564687,-16.128538663703193,104.57439392489172,sandstone
190.19019019019018,13.829813549849582,0.7360570458789973,55.60121069061886,2.5059238008659177,0.2761443882381678,-9.768894560700126,118.95400632201611,sandstone
200.2002002002002,13.899667982569117,0.324284317994506,39.030144172326516,2.574792584308497,0.27435182707656613,-8.15328982141977,98.46270034518275,sandstone
210.21021021021022,9.867409487485546,0.6296208584012993,56.88645019194078,2.505227794732632,0.3706614798906319,-15.269345739894709,84.15189106852459,sandstone
220.22022022022023,11.321726766677322,0.6448269043990774,54.42735595502832,2.426337818814878,0.23749986177581922,-8.504104846415311,93.5772030553927,sandstone
230.23023023023023,11.679822529624003,0.5215435923190134,32.267523833606916,2.4191992965412794,0.34542195648371554,-3.838536559724721,99.93374452597237,sandstone
240.24024024024024,13.71418135648532,0.3062615742342087,60.59697027739098,2.4966885102154746,0.299248412741763,-13.100708416787805,97.05395749117463,sandstone
250.25025025025025,10.816021360305022,0.36587098088794234,68.72376775737779,2.65232440047617,0.2869750626873551,-9.993860961801811,106.51594017494683,sandstone
260.2602602602603,13.601380180618518,0.7703473704627111,41.07280066265663,2.617258144364466,0.37655073542326484,-7.819747560032344,99.12606931824335,sandstone
270.27027027027026,9.846144025478058,0.6144637052691332,58.979295259052606,2.5631042596299674,0.23409528032689875,-15.61773726906253,80.8986841520679,sandstone
280.2802802802803,8.343023680056579,0.22700094717490976,32.38837501304067,2.4680416076530767,0.265666658779072,-4.88246057620178,107.11814975677294,sandstone
290.2902902902903,13.081998424965684,0.5203831192537375,30.206952628523666,2.2091153282007503,0.291410858204493,-10.5671722346966,96.6075975311468,sandstone
300.3003003003003,13.941537035857866,0.7501471276995979,55.407407600779266,2.566300431886446,0.2793362738054569,-11.034863628374282,93.68476120320823,sandstone
310.3103103103103,11.55588181307611,0.3034458048212491,46.9133966207705,2.392223144708829,0.237936563574704,-7.853341014252244,98.14601845079396,sandstone
320.3203203203203,15.686583711843117,0.5117266624364522,47.180830681411315,2.194253319798445,0.29013923471399267,-8.565643201859954,98.42437114946495,sandstone
330.33033033033036,12.980184808165035,0.7269256666580748,59.506397848301646,2.5249600609412424,0.32406850830318923,-17.943912985307144,118.12873347940635,sandstone
340.34034034034033,9.902867912143016,0.8431757724493428,64.13546039857594,2.538488409443708,0.26019379191521647,-10.917721380069333,82.83036420574699,sandstone
350.35035035035037,11.454298584733753,0.033077713078893956,48.22959498963863,2.40197671698522,0.2650197440244154,-11.620615285989572,100.14531670208085,sandstone
360.36036036036035,17.204050863141052,0.7737886798403794,57.67276771810795,2.401085367399467,0.3621620399429659,-17.274077116906042,95.75937195241467,sandstone
370.3703703703704,13.406153813209444,0.590019362172511,59.73249010404799,2.3126461116930104,0.35855975638362886,-5.262201306255107,107.56944690431449,sandstone
380.38038038038036,11.173199151945981,0.7692233912293509,52.4613174343273,2.721288281842159,0.28064591298484826,-4.3880761003737465,105.96409581148399,sandstone
390.3903903903904,10.769690821312487,0.7544625449490581,54.02843696276645,2.6342133918841655,0.2163730754661667,-9.43811054852716,123.12503382415764,sandstone
400.4004004004004,10.267711779810378,0.6120779324764428,45.53118900024997,2.5906065625401364,0.2954554070644735,-13.003324775976777,106.89816395679537,sandstone
410.4104104104104,11.558871904347184,0.7987324331938891,35.29164749044081,2.5167034374319774,0.2979269114169788,-11.312667473904208,90.0829017231024,sandstone
420.42042042042044,10.668256002778913,0.7331436345145488,47.000572246192085,2.325689823717554,0.33693019776888034,-5.280995613493151,114.73757805396424,sandstone
430.4304304304304,12.836485109773836,0.8743025080028337,52.8573003375037,2.6174061603478425,0.39184601418704457,-13.05637861291363,99.56927993976188,sandstone
440.44044044044045,12.847013252838241,0.07021710322901209,50.28278715843561,2.4194313870732786,0.15404317115651406,-7.683537710428478,98.86326404957825,sandstone
450.45045045045043,8.865434863396032,0.7507395963438993,49.76444228965602,2.585682784861226,0.3370692949800478,-8.500305101545736,83.23973622673482,sandstone
460.46046046046047,13.713231240297358,0.7495340714223206,54.26866004559736,2.4013470783196373,0.31905562351636907,-7.63850865967134,112.69296084604969,sandstone
470.47047047047045,12.84075695182124,0.5299600257908524,69.69222188913932,2.2898113621781153,0.32615377334254536,-5.701250709598332,105.41424822785508,sandstone
480.4804804804805,11.53328254480096,0.6842358691580916,57.080946044187286,2.178058489161774,0.21860563125553523,-8.29397645781376,111.04304959338425,sandstone
490.4904904904905,12.248619755393895,1.1491487445117,45.81740828450189,2.39295097404603,0.30372091718799166,-11.456588506590784,94.39773443000807,sandstone
500.5005005005005,10.150991517198808,0.48367847898046124,49.06127655839803,2.6653444676991045,0.268912130189589,-13.753315497036219,113.72292527912387,sandstone
510.5105105105105,13.719665313392548,0.7909020768468145,49.992411246530004,2.481895806129076,0.33290185798547467,-1.7352123282578784,112.4065950482953,sandstone
520.5205205205206,12.305138122562449,0.5607681033276586,44.976252498395134,2.4915860657262274,0.328109448398001,-13.388366755359584,115.81404500320309,sandstone
530.5305305305305,14.338040400586967,0.4649804770945919,29.78097615999625,2.3835464351352935,0.39088097057989146,-6.817217992777934,100.10559878027601,sandstone
540.5405405405405,13.029741803986473,0.615990572755952,37.45886794268827,2.8316607032327887,0.20702028657725807,-6.162339906629537,102.31529962927021,sandstone
