Depth,CALI,RDEP,GR,RHOB,NPHI,SP,DTC,Lithology
0.0,13.875419842412509,0.456828588581072,29.90780682256569,2.9791349627321226,0.2975887230258913,-1.2718955118355861,105.77033160035015,shale
10.01001001001001,9.822139448912914,0.4995261916989445,54.103049403257145,2.498433073871672,0.30703785978033543,-7.7585035919386005,84.68091822089463,shale
20.02002002002002,13.35830865272114,0.38854793747443717,51.275597479332674,2.5413578938682284,0.3009582764199864,-14.621309216063828,94.83028250800956,shale
30.03003003003003,13.167935921310212,1.0071833560090528,48.07997110939925,2.382706053015172,0.2921911566049532,-16.29756421472296,106.72413965437187,shale
40.04004004004004,14.085768074113371,0.6176271319125175,48.34451735902408,2.6231655601549684,0.24788631041995018,-10.744216682050931,112.84325789405827,shale
50.05005005005005,9.05356849791241,0.6538216409964022,54.15339772708121,2.3550359387794217,0.30226977607673244,-9.122578980215401,91.17214307871947,shale
60.06006006006006,14.664444136318604,0.3760157052975333,51.36022526918744,2.6952195683811055,0.306867456882453,-5.552756781574725,104.60424194672865,shale
70.07007007007007,12.318064727865126,0.3857930608542367,70.92706703124858,2.3864945994297373,0.26103855847399093,-8.713206488395153,105.96597773268945,shale
80.08008008008008,13.810073079370639,0.8784742540154957,58.311774052144045,2.1862439012301893,0.27376479917011537,-13.128875666883626,96.21193739425713,shale
90.09009009009009,10.221351539736139,0.7971342251674032,55.57203393169952,2.2633439581292336,0.2548308277201718,-17.81750162861689,96.75715306800934,shale
100.1001001001001,9.890214003627058,0.8818821053107999,46.05411362300941,2.2956822708002336,0.18325585166976577,-11.70892344905118,93.99176837555187,shale
110.11011011011011,14.553136388790481,0.6594720483901995,54.720167861708916,2.581678273409334,0.30353273549522286,-7.515385312680521,114.90969327229288,shale
120.12012012012012,12.780819627132734,0.6885681941202979,36.41148566785569,2.522073951638553,0.2683785612524088,-12.436665922245586,121.69804527208564,shale
130.13013013013014,8.010134984996968,0.36690748444013926,42.281602205840166,2.3691440281935936,0.29668271793742684,-11.603180269360044,78.62371375282538,shale
140.14014014014015,13.168758313704071,0.5783800156221969,71.3578985130081,2.400328954739081,0.24398320277309882,-8.94102680631072,85.13874233622937,shale
150.15015015015015,11.30745724397927,0.7313150115553284,56.83410053282158,2.3697325601998718,0.3452560924004764,-8.697399603104252,100.48583598891528,shale
160.16016016016016,11.903688852214533,0.44587307282412936,66.12706256652291,2.6018101953173396,0.36255594475090275,-2.941233305247425,107.7635492136064,shale
170.17017017017017,9.924694331142387,0.46558025530803293,58.11024977768102,2.191922639523577,0.3503525741334593,-13.88788633263066,117.22967972750308,shale
180.18018018018017,13.62738229171533,0.7304050215811095,33.221542574978116,2.6305174808274248,0.29758761306008197,-13.128444827388636,91.47161214627894,shale
190.19019019019018,12.848118627097808,0.5588186903237664,41.11438434996492,2.4350505630556922,0.249407721167012,-13.16296899408914,93.29895100932738,shale
200.2002002002002,6.460003706275042,0.3854458688125528,57.37071107066102,2.522695623688636,0.3297539369098434,-8.997059639740488,94.32819170596528,shale
210.21021021021022,9.390449026344601,0.5411379305281017,52.14363213481382,2.4636572346702645,0.28321081562955086,-3.697711960471705,85.47139826570222,shale
220.22022022022023,15.28425324499879,1.077452299497661,53.26207233116531,2.4535490739360295,0.22055044680635666,-20.107197158722173,97.24696495730797,shale
230.23023023023023,13.404733874781657,0.7161316278452963,44.38231741242105,2.506377085569214,0.2833084621884363,-14.23294782574684,105.81088931404344,shale
240.24024024024024,7.622533040888572,0.41754196802791127,43.79074485044039,2.5909684942911277,0.2633814040374411,-13.908848098088516,100.28719300472433,shale
250.25025025025025,13.67560235160495,0.5800749385747374,63.15441861360501,2.8117064289026255,0.25527997809609104,-3.5314603733867393,90.38386910546971,shale
260.2602602602603,13.295679462791512,0.5268176274020753,44.99062271801657,2.641646822389093,0.39069727348380656,-11.429190017640675,100.79998294292106,shale
270.27027027027026,7.250650390007664,0.7778760830152965,45.185515105597716,2.365799520560377,0.2583196441840696,-11.971121296241336,112.50430967100586,shale
280.2802802802803,10.212017103672913,0.12818159602628987,70.79924558190336,2.5003979428891845,0.2158494694406759,-12.611028575688774,101.95932254178872,shale
290.2902902902903,12.106349727836053,0.8761988742241047,33.330490500712045,2.397418486148169,0.3384782329707046,-11.486258779730314,102.18179342252338,shale
300.3003003003003,12.012521255909368,0.6914035115210527,57.523317602637924,2.545592836338788,0.28947900693835926,-5.770058666741104,98.29917861966014,shale
310.3103103103103,7.101464196454745,0.7073561453291344,70.59428537685709,2.5272491096208642,0.30249416557967734,-9.641106416956921,87.4182715223906,shale
320.3203203203203,10.768470561414881,0.7221639433637331,36.805968107042446,2.9651111448531706,0.2688096960450812,-8.88040993897267,110.68708428629782,shale
330.33033033033036,10.43496374328908,0.5235206458864102,40.23007566524305,2.522155300788118,0.23814288568723596,-12.706873560137652,73.66239831774539,shale
340.34034034034033,15.843345412194653,0.7902744045888742,59.01335627865167,2.274458509557859,0.29243527183589973,-13.267415903569841,119.15325103247045,shale
350.35035035035037,14.473163835919758,1.085158065888731,34.8949517391218,2.319493468312634,0.24776243112171453,-10.275046253591643,105.70789478257765,shale
360.36036036036035,10.377970134671951,1.1085645812180518,33.877190548417275,2.109023697302887,0.403090280070082,-10.924108775811899,102.99572978820757,shale
370.3703703703704,11.38347845831224,0.49604086689079646,68.22390877355387,2.150405509593495,0.25506362178786934,-11.665649857125304,79.88340287515246,shale
380.38038038038036,10.953903022369309,0.7569198093150158,39.43202460096467,2.42664439861783,0.3153180388062362,-12.338834887596231,85.38003786739134,shale
390.3903903903904,11.011652494064673,0.6399555694235349,49.80145602454178,2.617352059450465,0.26294384613663246,-6.312705816696534,124.04466215274702,shale
400.4004004004004,12.522798496075271,0.5237235794873241,52.952241195930206,2.5471765414176537,0.3372686957979757,-14.569293007255652,113.83514380013507,shale
410.4104104104104,10.636271173101562,0.9392226154353222,46.53945760092209,2.4829360340110904,0.3408071432781432,-17.782489479186328,108.44208600885304,shale
420.42042042042044,9.63631234453743,0.5777549950282518,58.35557701935711,2.493809861318002,0.36263681254542035,-19.960285374153184,110.89178811231548,shale
430.4304304304304,8.076452095424695,0.6087720731015482,47.480166578040794,2.6953466383726794,0.2958535972081813,-10.253557949107112,93.76544248377412,shale
440.44044044044045,11.586532874829933,0.5747621066719163,50.420626257605065,2.4677583476387532,0.27538610206550757,-10.812475666945906,101.76790594572651,shale
450.45045045045043,10.44844447956935,0.3757938131693116,42.93437669184438,2.407088471468985,0.3903215852270091,-14.352597341338607,107.00944590227125,shale
460.46046046046047,9.869880714914217,0.5651189164561258,42.98000502153175,2.3427181921157736,0.24660394996637688,-20.415703453344882,82.99245861136933,shale
470.47047047047045,13.402744746706926,0.98940965232583,50.57175799185558,2.4744234577691704,0.2633025075106894,-6.642132861016632,84.14848260877098,shale
480.4804804804805,9.892228091091678,0.521432612117767,43.658673986736915,2.4893801604356045,0.2596519173611702,-10.593149419272862,111.7885432477433,shale
490.4904904904905,11.139851230706835,0.7601374832236336,56.53726533121897,2.521906397995596,0.31223580728191896,-5.281983298182449,92.69716338352788,shale
500.5005005005005,12.39134395884031,0.3188339516687459,67.25059053489832,2.4216276725197425,0.36280633176887866,-10.640867774668452,115.72629286108113,shale
510.5105105105105,13.105041954684161,0.5671774313820783,39.870234096280754,2.4433564474883496,0.2987359911319214,-20.823211320447534,108.76108311228595,shale
520.5205205205206,11.054219050887001,1.0210794866507558,59.51922345972584,2.409575176289901,0.2916108366946474,-12.241013926022214,97.26956259722945,shale
530.5305305305305,11.523299790329988,0.6958800863919069,45.09950567056104,2.625289975811876,0.27959890815517124,-4.871386789008821,88.55568530913673,shale
540.5405405405405,10.245355831794576,0.47452126544396356,50.77125317343441,2.389031899171247,0.26024706864140174,-4.757771225610168,89.44297979487156,shale
550.5505505505505,14.067171583601588,0.6634993085735589,44.14866469208356,2.3759609153278975,0.2990495790415645,-11.568667572813082,106.19494771605841,shale
560.5605605605606,13.04970645247629,0.6531138631825113,43.5700221900033,2.3123611730796814,0.24989318440091907,-4.828518977867015,87.73183704211657,shale
570.5705705705706,14.107375833297263,0.5330039030434295,41.31783099824982,2.3833338853796526,0.3030371057993848,-11.402771187616638,94.20883420559205,shale
580.5805805805805,10.683527927293758,0.5186428604490549,35.34530038146101,2.381101248152919,0.33186346549482393,-2.4502344990824216,87.06325186517161,shale
590.5905905905906,10.887159797097471,0.7610898835440667,23.74131346773446,2.142840061416279,0.29077119220183467,-22.44890445025969,93.44264034586425,shale
600.6006006006006,11.279767654425358,0.3812889239908657,40.478433062586845,2.5070247719486654,0.35957948460090317,-11.495322189464922,86.73079578809293,shale
610.6106106106106,11.016931902339511,0.6223854812731048,62.62270908052483,2.482633368044162,0.3591207704169804,-11.991418875607842,92.21486515407278,shale
620.6206206206206,11.477770649588905,0.5520283891503216,29.50178624745829,2.7498835168364635,0.3462081308680383,-13.96972372842955,92.04735595039978,shale
630.6306306306307,11.138269293432426,0.7917420492744875,19.544087866001234,2.5221199534275422,0.34460240354916444,-8.497143036478048,106.000217280916,shale
640.6406406406406,10.141564659270543,0.3145975978090096,34.732938056220064,2.751743977831468,0.21530344193451878,-11.349374175027549,102.84608290287393,shale
650.6506506506506,10.088390430943026,1.0038648365141172,42.482812072434214,2.3460465169144986,0.29513185416177823,-16.721682412856445,106.34173740612528,shale
660.6606606606607,14.620735277109913,0.7187305068626658,32.409404040215804,2.463110978553657,0.2905291035276626,-12.841173233467543,106.40841360526795,shale
670.6706706706707,10.481793134462292,0.6646402805572976,62.320457172517635,2.263851449635774,0.25543636500564393,-15.046563474446396,104.57478449029193,shale
680.6806806806807,13.575498702673876,0.40073044970205407,37.87386636926656,2.3731450145121062,0.38544636318386977,-16.634441481373855,98.88785501632071,shale
690.6906906906906,12.604621332371766,0.5042772880692448,50.44236414586346,2.507300566610205,0.2958686539676769,-9.608989202179554,81.96158929519206,shale
700.7007007007007,11.693052907798421,1.060156246971162,50.632091712703634,2.5065321987945595,0.4337841064177653,-10.425931768387368,110.18213617323272,shale
710.7107107107107,8.66367259117,0.45984106885410725,57.778919690112566,2.4695002539480653,0.40254946695407284,-6.7200098116437506,111.64260917316335,shale
720.7207207207207,9.244742086344443,0.32351699577305415,38.07087501548028,2.620166182934517,0.34615076326548827,-14.97684096055999,113.49934541041526,shale
730.7307307307308,10.880697808005774,0.6575183249154273,54.77350633365673,2.842127260343773,0.22162397074616413,-3.8622038477581295,111.02076374900285,shale
740.7407407407408,11.857089341763668,0.5536192230160026,43.98397014550982,2.981750653803461,0.25362589373232003,-8.0349908418729,109.15741115347086,shale
750.7507507507507,13.664200034089028,0.4356040853959817,25.310899663536894,2.535547154406465,0.33139184068622596,-7.652882945790044,84.34386016478547,shale
760.7607607607607,11.755941997658313,0.5456478865531262,55.819792925593354,2.2369720515265725,0.2914430455817701,-20.426681036108825,90.2949628405028,shale
